product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB000288,Dresses,Uniqlo,Fall,S,Pink,175.86,0,175.86,2025-08-06,0,4.6,FALSE,N/A
FB000319,Accessories,Uniqlo,Fall,OS,Green,26.03,0,26.03,2025-08-06,15,3.8,FALSE,N/A
FB000320,Shoes,Uniqlo,Spring,S,Beige,152.53,0,152.53,2024-11-21,24,4.2,FALSE,N/A
FB000322,Dresses,Uniqlo,Winter,XXL,Blue,89.17,10.8,79.54,2025-08-06,27,3.3,FALSE,N/A
FB001636,Outerwear,Uniqlo,Summer,XXL,Red,245.31,44.1,137.13,2025-08-06,44,0,FALSE,N/A
FB000329,Outerwear,Uniqlo,Summer,XS,Gray,117.45,29.5,82.8,2025-08-06,43,1.2,FALSE,N/A
FB000348,Tops,Uniqlo,Summer,XXL,Gray,114.63,0,114.63,2025-08-06,47,3.8,TRUE,Changed Mind
FB000364,Outerwear,Uniqlo,Fall,S,Beige,86.13,0,86.13,2025-08-06,28,2.7,FALSE,N/A
FB000366,Accessories,Uniqlo,Fall,OS,Green,41.7,0,41.7,2025-08-06,18,3.2,FALSE,N/A
FB000375,Tops,Uniqlo,Spring,XL,Red,26.01,0,26.01,2025-02-23,9,4,FALSE,N/A
FB000387,Tops,Uniqlo,Winter,L,White,85.94,0,85.94,2025-08-06,42,4.3,FALSE,N/A
FB000393,Dresses,Uniqlo,Fall,XS,Beige,131.76,35.4,85.12,2025-08-06,21,4.7,FALSE,N/A
FB000397,Dresses,Uniqlo,Fall,XS,Red,110.04,57.1,47.21,2025-08-06,0,4.7,FALSE,N/A
FB000403,Accessories,Uniqlo,Fall,OS,Red,62.05,0,62.05,2025-08-06,50,1.4,TRUE,Changed Mind
FB000405,Outerwear,Uniqlo,Winter,XS,Navy,217.34,0,217.34,2025-08-06,4,4.2,FALSE,N/A
FB001647,Outerwear,H&M,Winter,XXL,Black,193.17,34.6,126.33,2025-08-06,26,0,FALSE,N/A
FB000420,Shoes,Uniqlo,Summer,XS,Black,145.18,35.7,93.35,2025-08-06,25,2.2,FALSE,N/A
FB000422,Tops,Uniqlo,Summer,L,Red,103.14,0,103.14,2025-08-06,13,4.5,FALSE,N/A
FB000427,Shoes,Uniqlo,Fall,OS,Purple,134.6,11.6,118.99,2025-08-06,47,3.9,FALSE,N/A
FB000431,Accessories,Uniqlo,Spring,OS,Purple,24.53,0,24.53,2024-08-20,44,4.2,FALSE,N/A
FB000441,Shoes,Uniqlo,Winter,L,Gray,67.74,3.3,65.5,2025-08-06,23,1.5,FALSE,N/A
FB000471,Bottoms,Uniqlo,Summer,XS,White,96.55,0,96.55,2025-08-06,17,4.4,FALSE,N/A
FB001654,Dresses,Gap,Spring,XS,Blue,93.68,59.5,37.94,2025-04-24,21,0,FALSE,N/A
FB000484,Shoes,Uniqlo,Spring,XS,Blue,74.54,0,74.54,2024-11-07,4,3.5,FALSE,N/A
FB000488,Accessories,Uniqlo,Fall,OS,Gray,62.2,37.7,38.75,2025-08-06,16,3.1,FALSE,N/A
FB000519,Accessories,Uniqlo,Fall,OS,Pink,28.4,0,28.4,2025-08-06,4,3.1,FALSE,N/A
FB001658,Accessories,Mango,Fall,OS,Purple,30.2,27.1,22.02,2025-08-06,15,0,FALSE,N/A
FB001659,Tops,Banana Republic,Winter,L,Beige,84.92,59.1,34.73,2025-08-06,42,0,FALSE,N/A
FB000530,Accessories,Uniqlo,Spring,OS,Gray,15.14,36.7,9.58,2025-07-23,41,3.8,FALSE,N/A
FB000538,Outerwear,Uniqlo,Spring,L,Purple,217.89,49.4,110.25,2024-11-27,42,2.9,FALSE,N/A
FB000544,Shoes,Uniqlo,Fall,L,Pink,126.23,0,126.23,2025-08-06,48,2.1,FALSE,N/A
FB000548,Accessories,Uniqlo,Spring,OS,Beige,56.44,0,56.44,2025-03-18,35,4,FALSE,N/A
FB001664,Dresses,Banana Republic,Fall,S,Green,113.34,0,113.34,2025-08-06,13,0,FALSE,N/A
FB000562,Shoes,Uniqlo,Spring,L,Black,124.2,0,124.2,2024-08-28,24,1,FALSE,N/A
FB000569,Tops,Uniqlo,Winter,S,Green,94.68,45,52.07,2025-08-06,47,2.6,FALSE,N/A
FB000574,Outerwear,Uniqlo,Winter,S,White,153.88,0,153.88,2025-08-06,42,2.2,FALSE,N/A
FB000583,Tops,Uniqlo,Summer,XL,Gray,46.67,6.6,43.59,2025-08-06,35,1.3,TRUE,Quality Issue
FB000585,Outerwear,Uniqlo,Summer,L,Beige,204.82,14,176.15,2025-08-06,27,3.8,FALSE,N/A
FB000597,Shoes,Uniqlo,Winter,XL,Blue,88.42,0,88.42,2025-08-06,44,3.4,TRUE,Damaged
FB001671,Dresses,Gap,Summer,XXL,Black,114.2,0,114.2,2025-08-06,15,0,FALSE,N/A
FB000605,Accessories,Uniqlo,Winter,OS,Black,66.6,0,66.6,2025-08-06,47,4,FALSE,N/A
FB001673,Tops,H&M,Fall,XS,White,77.99,0,77.99,2025-08-06,42,0,FALSE,N/A
FB000629,Bottoms,Uniqlo,Spring,XL,Gray,109.81,0,109.81,2025-07-24,17,1.9,FALSE,N/A
FB000637,Tops,Uniqlo,Winter,XL,White,97.88,11.3,86.82,2025-08-06,27,1.3,FALSE,N/A
FB000687,Outerwear,Uniqlo,Fall,M,Purple,238.89,0.5,237.7,2025-08-06,28,2.7,FALSE,N/A
FB000688,Shoes,Uniqlo,Summer,XS,Pink,86.81,12.6,75.87,2025-08-06,6,1.7,FALSE,N/A
FB000696,Shoes,Uniqlo,Spring,M,Purple,169.89,0,169.89,2025-07-14,12,1.2,FALSE,N/A
FB000707,Accessories,Uniqlo,Winter,OS,Blue,30.52,7.9,28.11,2025-08-06,43,4.7,FALSE,N/A
FB001680,Accessories,Gap,Spring,OS,Navy,61.47,0,61.47,2024-08-25,44,0,FALSE,N/A
FB000716,Dresses,Uniqlo,Winter,XL,Gray,48.91,27.8,35.31,2025-08-06,0,4.1,FALSE,N/A
FB000719,Outerwear,Uniqlo,Summer,XL,Green,202.18,39.7,121.91,2025-08-06,20,4.1,FALSE,N/A
FB000725,Dresses,Uniqlo,Spring,S,Red,156.85,0,156.85,2025-04-01,48,3.4,FALSE,N/A
FB000726,Outerwear,Uniqlo,Spring,XS,Brown,168.13,0,168.13,2025-04-18,42,2.5,FALSE,N/A
FB000741,Dresses,Uniqlo,Summer,XL,Pink,135.99,0,135.99,2025-08-06,34,3,FALSE,N/A
FB000753,Accessories,Uniqlo,Summer,OS,Beige,61.13,0,61.13,2025-08-06,34,2.6,FALSE,N/A
FB001687,Dresses,Ann Taylor,Winter,XXL,Gray,175.74,42.9,100.35,2025-08-06,48,0,TRUE,Changed Mind
FB000754,Outerwear,Uniqlo,Spring,XS,Brown,127.59,0,127.59,2025-05-08,1,4.9,FALSE,N/A
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,129.46,0,129.46,2025-08-06,32,4,FALSE,N/A
FB000759,Accessories,Uniqlo,Summer,OS,Green,70.72,0,70.72,2025-08-06,18,2.8,FALSE,N/A
FB000769,Tops,Uniqlo,Fall,L,Gray,30.53,0,30.53,2025-08-06,25,2.5,FALSE,N/A
FB000775,Accessories,Uniqlo,Winter,OS,Red,75.93,0,75.93,2025-08-06,32,3.1,FALSE,N/A
FB000809,Bottoms,Uniqlo,Spring,M,Navy,52.42,9.9,47.23,2024-10-16,42,3.5,FALSE,N/A
FB001694,Accessories,Mango,Winter,OS,Blue,32.95,50.2,16.41,2025-08-06,46,0,FALSE,N/A
FB000832,Tops,Uniqlo,Summer,XXL,Black,103.65,0,103.65,2025-08-06,29,3.7,FALSE,N/A
FB000838,Dresses,Uniqlo,Winter,XS,White,154.6,0,154.6,2025-08-06,38,4.5,TRUE,Changed Mind
FB000854,Dresses,Uniqlo,Spring,XL,Gray,138.17,3,134.02,2025-04-04,34,4.1,FALSE,N/A
FB000855,Dresses,Uniqlo,Fall,M,Navy,52.45,0,52.45,2025-08-06,16,1.7,FALSE,N/A
FB000860,Bottoms,Uniqlo,Spring,XL,Gray,54.84,0,54.84,2024-09-22,12,3.2,FALSE,N/A
FB000898,Bottoms,Uniqlo,Spring,M,Pink,61.78,0,61.78,2025-07-30,24,3.5,FALSE,N/A
FB000900,Outerwear,Uniqlo,Winter,L,White,147.53,0,147.53,2025-08-06,33,4.7,TRUE,Quality Issue
FB000911,Tops,Uniqlo,Spring,OS,Brown,101.96,23.7,77.8,2025-05-21,29,3.6,FALSE,N/A
FB000918,Bottoms,Uniqlo,Fall,XL,Red,84.04,28.5,60.09,2025-08-06,3,1,FALSE,N/A
FB000921,Bottoms,Uniqlo,Spring,L,Red,39.84,0,39.84,2025-04-18,24,2.4,FALSE,N/A
FB000928,Accessories,Uniqlo,Spring,OS,Black,66.18,0,66.18,2025-05-23,20,1.7,FALSE,N/A
FB000934,Outerwear,Uniqlo,Fall,XXL,Pink,87.95,13.3,76.25,2025-08-06,4,4.5,FALSE,N/A
FB000937,Shoes,Uniqlo,Winter,XXL,Pink,112.77,0,112.77,2025-08-06,11,4.1,FALSE,N/A
FB000956,Outerwear,Uniqlo,Fall,XL,Beige,150.37,51.9,72.33,2025-08-06,15,5,FALSE,N/A
FB000975,Dresses,Uniqlo,Spring,XS,Red,167.46,0,167.46,2024-08-18,4,1.3,FALSE,N/A
FB000987,Outerwear,Uniqlo,Spring,XL,White,122.92,0,122.92,2024-11-06,41,2.9,FALSE,N/A
FB001711,Accessories,Uniqlo,Spring,OS,Gray,50.31,0,50.31,2025-04-24,36,0,FALSE,N/A
FB000992,Accessories,Uniqlo,Summer,OS,Blue,59.1,0,59.1,2025-08-06,29,1.3,FALSE,N/A
FB001022,Accessories,Uniqlo,Summer,OS,Red,63.45,0,63.45,2025-08-06,4,3.9,FALSE,N/A
FB001048,Tops,Uniqlo,Spring,XS,Red,25.45,0,25.45,2024-08-10,29,3.7,FALSE,N/A
FB001058,Accessories,Uniqlo,Fall,OS,Pink,29.06,1.1,28.74,2025-08-06,12,1.1,TRUE,Color Mismatch
FB001063,Shoes,Uniqlo,Winter,XS,Green,118.98,38.1,73.65,2025-08-06,36,1.1,TRUE,Color Mismatch
FB001076,Accessories,Uniqlo,Winter,OS,Black,33.8,0,33.8,2025-08-06,34,4.8,FALSE,N/A
FB001077,Tops,Uniqlo,Fall,L,Beige,41.57,3.3,40.2,2025-08-06,5,2.9,FALSE,N/A
FB001081,Dresses,Uniqlo,Summer,XS,White,55.08,0,55.08,2025-08-06,48,4.1,FALSE,N/A
FB001085,Shoes,Uniqlo,Fall,S,Gray,142.83,0,142.83,2025-08-06,25,3.5,FALSE,N/A
FB001107,Outerwear,Uniqlo,Fall,XXL,Purple,213.94,0,213.94,2025-08-06,16,4.7,FALSE,N/A
FB001119,Dresses,Uniqlo,Winter,XL,Blue,114.21,20.2,91.14,2025-08-06,5,2,TRUE,Wrong Item
FB001126,Shoes,Uniqlo,Spring,XL,Blue,100.39,0,100.39,2025-03-07,24,3.2,TRUE,Quality Issue
FB001133,Outerwear,Uniqlo,Summer,L,Green,170.91,0,170.91,2025-08-06,36,1.6,TRUE,Quality Issue
FB001138,Shoes,Uniqlo,Spring,M,Green,138.41,0,138.41,2024-11-17,40,3.1,FALSE,N/A
FB001726,Shoes,Uniqlo,Summer,XXL,Green,80.63,17.4,66.6,2025-08-06,6,0,TRUE,Damaged
FB001148,Tops,Uniqlo,Fall,XL,Green,33.35,0,33.35,2025-08-06,29,1.2,FALSE,N/A
FB001155,Outerwear,Uniqlo,Summer,XS,Purple,221.94,0,221.94,2025-08-06,35,1.5,FALSE,N/A
FB001160,Tops,Uniqlo,Spring,S,Purple,62.21,0,62.21,2025-07-23,38,2.6,FALSE,N/A
FB001169,Outerwear,Uniqlo,Winter,XXL,Gray,134.59,33.6,89.37,2025-08-06,42,2.9,FALSE,N/A
FB001186,Accessories,Uniqlo,Spring,OS,Beige,67.65,26.2,49.93,2025-05-28,23,1.7,FALSE,N/A
FB001227,Accessories,Uniqlo,Summer,OS,Black,23.8,8.3,21.82,2025-08-06,0,3.5,FALSE,N/A
FB001240,Bottoms,Uniqlo,Summer,L,Pink,95.7,15,81.34,2025-08-06,9,4.9,FALSE,N/A
FB001247,Dresses,Uniqlo,Summer,XXL,White,179.9,9.3,163.17,2025-08-06,34,2.1,FALSE,N/A
FB001249,Shoes,Uniqlo,Fall,XXL,Black,146.43,0,146.43,2025-08-06,7,2.5,FALSE,N/A
FB001736,Shoes,Ann Taylor,Spring,XS,Gray,115.77,0,115.77,2024-11-24,43,0,FALSE,N/A
FB001262,Dresses,Uniqlo,Summer,XS,Blue,101.78,22.9,78.47,2025-08-06,5,1.2,TRUE,Damaged
FB001269,Bottoms,Uniqlo,Spring,L,Blue,79.27,0,79.27,2025-05-11,13,3.5,FALSE,N/A
FB001277,Shoes,Uniqlo,Summer,XS,White,171.07,0,171.07,2025-08-06,25,3,FALSE,N/A
FB001280,Bottoms,Uniqlo,Summer,S,White,48.68,41.7,28.38,2025-08-06,20,1.3,TRUE,Damaged
FB001741,Tops,H&M,Summer,S,Brown,44.42,0,44.42,2025-08-06,49,0,FALSE,N/A
FB001291,Outerwear,Uniqlo,Fall,XS,Purple,179.44,19.6,144.27,2025-08-06,42,3,FALSE,N/A
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,19.2,50.34,2025-08-06,9,2.5,FALSE,N/A
FB001294,Accessories,Uniqlo,Fall,OS,Beige,58.83,12.5,51.48,2025-08-06,3,1.5,FALSE,N/A
FB001313,Shoes,Uniqlo,Fall,XXL,Brown,167.27,0,167.27,2025-08-06,9,4,FALSE,N/A
FB001746,Outerwear,Ann Taylor,Summer,XL,Red,194.78,0,194.78,2025-08-06,31,0,FALSE,N/A
FB001318,Shoes,Uniqlo,Summer,L,Green,106.37,0,106.37,2025-08-06,30,1.1,FALSE,N/A
FB001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,7.9,23.29,2025-08-06,39,1.7,FALSE,N/A
FB001342,Bottoms,Uniqlo,Winter,XS,Green,100.14,0,100.14,2025-08-06,48,4.2,FALSE,N/A
FB001357,Tops,Uniqlo,Fall,XS,Purple,63.69,0,63.69,2025-08-06,11,3,FALSE,N/A
FB001372,Accessories,Uniqlo,Summer,OS,Pink,64.87,35.3,41.97,2025-08-06,12,4.2,TRUE,Size Issue
FB001752,Tops,Uniqlo,Spring,M,Purple,104.75,0,104.75,2024-10-26,11,0,FALSE,N/A
FB001386,Shoes,Uniqlo,Winter,S,Blue,127.99,0,127.99,2025-08-06,14,2.7,FALSE,N/A
FB001415,Outerwear,Uniqlo,Spring,M,Black,248.05,0,248.05,2025-04-29,17,4.6,FALSE,N/A
FB001423,Bottoms,Uniqlo,Fall,XS,Purple,114.29,0,114.29,2025-08-06,9,3.2,FALSE,N/A
FB001424,Shoes,Uniqlo,Fall,XL,Gray,105.01,25.8,77.92,2025-08-06,17,3.2,FALSE,N/A
FB001439,Tops,Uniqlo,Spring,XS,Blue,76.95,0,76.95,2025-01-12,9,2.5,FALSE,N/A
FB001758,Outerwear,Mango,Summer,S,Blue,213.98,0,213.98,2025-08-06,38,0,FALSE,N/A
FB001445,Accessories,Uniqlo,Fall,OS,Black,61.84,0,61.84,2025-08-06,0,4.7,TRUE,Wrong Item
FB001455,Accessories,Uniqlo,Spring,OS,Purple,63.42,0,63.42,2024-11-12,19,2.9,TRUE,Color Mismatch
FB001761,Accessories,Banana Republic,Spring,OS,Blue,66.62,0,66.62,2024-10-27,37,0,FALSE,N/A
FB001465,Outerwear,Uniqlo,Fall,L,Brown,237.65,0,237.65,2025-08-06,3,3.4,FALSE,N/A
FB001488,Accessories,Uniqlo,Summer,OS,Red,79.02,2.5,77.04,2025-08-06,16,2.8,FALSE,N/A
FB001764,Outerwear,Uniqlo,Summer,S,Navy,204.47,3.6,197.11,2025-08-06,26,0,FALSE,N/A
FB001765,Accessories,Mango,Fall,OS,Purple,52.73,0,52.73,2025-08-06,42,0,FALSE,N/A
FB001492,Outerwear,Uniqlo,Fall,L,Green,162.75,0,162.75,2025-08-06,13,4.8,FALSE,N/A
FB001767,Outerwear,Zara,Summer,S,Gray,227.92,0,227.92,2025-08-06,34,0,FALSE,N/A
FB001768,Dresses,H&M,Fall,L,Blue,111.55,0,111.55,2025-08-06,14,0,FALSE,N/A
FB001504,Dresses,Uniqlo,Fall,L,White,161.79,0,161.79,2025-08-06,44,3.9,FALSE,N/A
FB001506,Shoes,Uniqlo,Spring,L,Brown,199.33,44.3,111.03,2024-11-20,19,1.8,FALSE,N/A
FB001510,Dresses,Uniqlo,Summer,OS,Navy,161.53,5.3,152.97,2025-08-06,33,3.7,FALSE,N/A
FB001513,Accessories,Uniqlo,Summer,OS,Pink,75.03,10.9,66.85,2025-08-06,12,1.2,FALSE,N/A
FB001519,Accessories,Uniqlo,Fall,OS,Brown,78.26,47.3,41.24,2025-08-06,20,4,FALSE,N/A
FB001527,Outerwear,Uniqlo,Winter,M,Navy,167.39,0,167.39,2025-08-06,43,1.8,FALSE,N/A
FB001528,Accessories,Uniqlo,Winter,OS,Red,49.89,0,49.89,2025-08-06,32,2.4,FALSE,N/A
FB001776,Outerwear,Ann Taylor,Fall,M,Blue,118.37,0,118.37,2025-08-06,45,0,FALSE,N/A
FB001571,Bottoms,Uniqlo,Spring,OS,Gray,28.76,54.7,13.03,2025-05-14,2,4.4,TRUE,Color Mismatch
FB001588,Accessories,Uniqlo,Winter,OS,Navy,65.97,6.8,61.48,2025-08-06,41,4.3,FALSE,N/A
FB001779,Dresses,Forever21,Summer,XL,Brown,74.53,0,74.53,2025-08-06,9,0,FALSE,N/A
FB001594,Tops,Uniqlo,Summer,XXL,Beige,70.89,0,70.89,2025-08-06,14,4.7,TRUE,Size Issue
FB001605,Dresses,Uniqlo,Spring,XL,Green,170.38,0,170.38,2024-09-05,23,4.3,FALSE,N/A
FB001609,Tops,Uniqlo,Spring,XL,Red,61.42,0,61.42,2024-08-22,41,3.5,FALSE,N/A
FB001619,Outerwear,Uniqlo,Fall,S,Black,80.41,11.9,70.84,2025-08-06,35,1.5,FALSE,N/A
FB001621,Outerwear,Uniqlo,Fall,XS,White,241.81,0,241.81,2025-08-06,38,3.5,FALSE,N/A
FB001623,Dresses,Uniqlo,Spring,S,Pink,63.07,53.6,29.26,2025-05-20,4,1.5,TRUE,Color Mismatch
FB001629,Outerwear,Uniqlo,Summer,M,Blue,89.55,58,37.61,2025-08-06,21,2.6,FALSE,N/A
FB001631,Accessories,Uniqlo,Fall,OS,Beige,43.84,0,43.84,2025-08-06,28,2.8,FALSE,N/A
FB001634,Shoes,Uniqlo,Spring,S,Gray,148.24,10.9,132.08,2024-08-27,44,1.3,FALSE,N/A
FB001642,Accessories,Uniqlo,Summer,OS,Pink,39.94,0,39.94,2025-08-06,32,3.1,FALSE,N/A
FB001644,Tops,Uniqlo,Spring,XXL,Purple,35.03,10.1,31.49,2025-05-30,5,3.8,FALSE,N/A
FB001651,Dresses,Uniqlo,Summer,L,Blue,153.18,0,153.18,2025-08-06,26,1.1,FALSE,N/A
FB001655,Tops,Uniqlo,Summer,S,Red,50.49,0,50.49,2025-08-06,30,4.1,FALSE,N/A
FB001657,Tops,Uniqlo,Summer,S,Gray,69,0,69,2025-08-06,32,4.5,FALSE,N/A
FB001684,Tops,Uniqlo,Summer,XXL,White,29.04,0,29.04,2025-08-06,4,5,FALSE,N/A
FB001692,Accessories,Uniqlo,Spring,OS,Purple,32.2,19.2,26.02,2025-07-27,8,4.3,FALSE,N/A
FB001713,Dresses,Uniqlo,Fall,XL,Gray,149.22,53.9,68.79,2025-08-06,41,2.2,FALSE,N/A
FB001734,Shoes,Uniqlo,Spring,XXL,Purple,118.67,56,52.21,2025-04-26,27,3.5,FALSE,N/A
FB001742,Shoes,Uniqlo,Spring,XS,Gray,164.86,14.3,141.29,2025-03-14,7,2.3,FALSE,N/A
FB001747,Outerwear,Uniqlo,Fall,XS,Blue,208.93,0,208.93,2025-08-06,12,2.3,FALSE,N/A
FB001753,Shoes,Uniqlo,Summer,M,Brown,121.33,0,121.33,2025-08-06,30,4.2,FALSE,N/A
FB001755,Tops,Uniqlo,Fall,XXL,Red,109.19,0,109.19,2025-08-06,47,4.5,FALSE,N/A
FB001772,Accessories,Uniqlo,Spring,OS,Green,67.9,0,67.9,2024-12-31,1,1.3,FALSE,N/A
FB001803,Dresses,Gap,Winter,XXL,Beige,131.05,32.6,88.33,2025-08-06,9,0,FALSE,N/A
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,139.73,54.3,63.86,2025-03-27,38,0,TRUE,Changed Mind
FB001805,Accessories,Forever21,Winter,OS,Navy,17.59,0,17.59,2025-08-06,14,0,FALSE,N/A
FB001773,Accessories,Uniqlo,Fall,OS,Navy,46.77,40.8,27.69,2025-08-06,25,2.6,FALSE,N/A
FB001774,Tops,Uniqlo,Winter,XL,Navy,91.6,0,91.6,2025-08-06,6,2.7,FALSE,N/A
FB001775,Outerwear,Uniqlo,Spring,XS,Pink,230.39,4.2,220.71,2024-10-15,34,3.5,FALSE,N/A
FB001841,Bottoms,Uniqlo,Summer,L,Purple,30.91,0,30.91,2025-08-06,45,1.8,FALSE,N/A
FB001810,Accessories,H&M,Fall,OS,Green,26.26,0,26.26,2025-08-06,27,0,FALSE,N/A
FB001863,Bottoms,Uniqlo,Summer,XS,Beige,115.05,40,69.03,2025-08-06,48,3.1,FALSE,N/A
FB001880,Outerwear,Uniqlo,Spring,S,Brown,138.98,10.2,124.8,2025-07-22,36,1.4,FALSE,N/A
FB001883,Accessories,Uniqlo,Spring,OS,Blue,26.7,0,26.7,2025-05-27,48,3.1,FALSE,N/A
FB001887,Shoes,Uniqlo,Summer,L,Blue,195.83,0,195.83,2025-08-06,14,2.1,FALSE,N/A
FB001896,Accessories,Uniqlo,Winter,OS,Blue,41.52,27.3,30.19,2025-08-06,48,3.4,FALSE,N/A
FB001816,Accessories,H&M,Winter,OS,Red,39.96,0,39.96,2025-08-06,49,0,FALSE,N/A
FB001897,Bottoms,Uniqlo,Winter,S,Green,29.5,0,29.5,2025-08-06,36,2.6,FALSE,N/A
FB001929,Bottoms,Uniqlo,Winter,XXL,Blue,38.7,0,38.7,2025-08-06,11,4,FALSE,N/A
FB001932,Tops,Uniqlo,Spring,XL,Green,114.8,17.4,94.82,2025-05-17,4,1.8,FALSE,N/A
FB001820,Shoes,H&M,Summer,S,Navy,138.85,15,118.02,2025-08-06,17,0,FALSE,N/A
FB001933,Shoes,Uniqlo,Winter,XXL,Green,102.95,0,102.95,2025-08-06,38,3.8,FALSE,N/A
FB001962,Outerwear,Uniqlo,Summer,M,Green,216.73,0,216.73,2025-08-06,5,2.7,TRUE,Wrong Item
FB001982,Tops,Uniqlo,Fall,M,Navy,89.39,0,89.39,2025-08-06,33,4.2,FALSE,N/A
FB001987,Accessories,Uniqlo,Fall,OS,Navy,33,0,33,2025-08-06,50,4,FALSE,N/A
FB001991,Accessories,Uniqlo,Summer,OS,Gray,60.18,0,60.18,2025-08-06,36,1.4,FALSE,N/A
FB001995,Shoes,Uniqlo,Spring,M,Gray,76.3,0,76.3,2025-07-03,35,2.6,FALSE,N/A
FB002014,Accessories,Uniqlo,Fall,OS,Navy,21.26,50.7,10.48,2025-08-06,39,4.3,FALSE,N/A
FB002024,Tops,Uniqlo,Summer,OS,Pink,118.14,0,118.14,2025-08-06,33,2.4,FALSE,N/A
FB001829,Shoes,Forever21,Winter,M,Pink,182.47,27.1,133.02,2025-08-06,40,0,FALSE,N/A
FB002030,Outerwear,Uniqlo,Winter,OS,Gray,175.42,0,175.42,2025-08-06,5,3.6,FALSE,N/A
FB002032,Dresses,Uniqlo,Fall,OS,Pink,94.21,44.7,52.1,2025-08-06,48,4.3,FALSE,N/A
FB001832,Shoes,Banana Republic,Winter,M,Purple,73.93,0,73.93,2025-08-06,0,0,FALSE,N/A
FB002036,Accessories,Uniqlo,Spring,OS,Red,52.54,14.6,44.87,2024-09-17,7,1.4,FALSE,N/A
FB002039,Tops,Uniqlo,Fall,XL,Beige,72.78,0,72.78,2025-08-06,49,3.1,FALSE,N/A
FB002040,Shoes,Uniqlo,Fall,S,Red,189.32,0,189.32,2025-08-06,35,2.5,FALSE,N/A
FB002054,Outerwear,Uniqlo,Summer,S,Pink,206.94,0,206.94,2025-08-06,43,3.3,FALSE,N/A
FB002056,Accessories,Uniqlo,Summer,OS,Green,21.85,12,19.23,2025-08-06,18,4.8,FALSE,N/A
FB002072,Accessories,Uniqlo,Summer,OS,Pink,77.45,0,77.45,2025-08-06,0,3.1,FALSE,N/A
FB002073,Bottoms,Uniqlo,Winter,M,Black,34.16,0,34.16,2025-08-06,37,1.3,FALSE,N/A
FB002097,Shoes,Uniqlo,Spring,L,Purple,103.9,0,103.9,2025-07-23,27,2.1,FALSE,N/A
FB002102,Accessories,Uniqlo,Fall,OS,Gray,68.95,0,68.95,2025-08-06,47,3.6,FALSE,N/A
FB002129,Accessories,Uniqlo,Spring,OS,Pink,21.43,0,21.43,2025-02-03,38,1.9,FALSE,N/A
FB001843,Shoes,Gap,Summer,XL,Green,159.16,0,159.16,2025-08-06,40,0,TRUE,Changed Mind
FB002136,Dresses,Uniqlo,Spring,OS,Blue,85.49,0,85.49,2024-12-16,0,3.7,FALSE,N/A
FB002139,Tops,Uniqlo,Fall,M,Beige,75.54,0,75.54,2025-08-06,7,3.3,FALSE,N/A
FB002146,Bottoms,Uniqlo,Summer,XS,Pink,56.57,0,56.57,2025-08-06,43,4.4,TRUE,Size Issue
FB001847,Bottoms,H&M,Spring,S,White,64.07,0,64.07,2025-03-18,10,0,FALSE,N/A
FB002153,Accessories,Uniqlo,Spring,OS,Brown,15.36,36.8,9.71,2025-04-29,46,2.3,FALSE,N/A
FB001849,Bottoms,Banana Republic,Fall,M,Blue,32.46,12.9,28.27,2025-08-06,9,0,FALSE,N/A
FB002165,Accessories,Uniqlo,Summer,OS,Green,30.46,31.4,20.9,2025-08-06,40,2.4,FALSE,N/A
FB001851,Accessories,Ann Taylor,Winter,OS,Green,51.3,6.1,48.17,2025-08-06,31,0,FALSE,N/A
FB002170,Accessories,Uniqlo,Spring,OS,Beige,69.22,0,69.22,2024-09-05,42,3.8,FALSE,N/A
FB001853,Accessories,Gap,Fall,OS,Green,59.03,6.4,55.25,2025-08-06,45,0,FALSE,N/A
FB002171,Tops,Uniqlo,Winter,XL,Black,85.01,0,85.01,2025-08-06,39,4.3,FALSE,N/A
FB000001,Outerwear,Zara,Spring,XL,Red,196.01,0,196.01,2025-07-05,37,3,FALSE,N/A
FB000006,Accessories,Zara,Fall,OS,White,35.03,35.4,22.63,2025-08-06,38,2.9,TRUE,Color Mismatch
FB000007,Bottoms,Zara,Spring,S,Gray,53.83,54.5,24.49,2024-10-29,38,2.6,FALSE,N/A
FB000022,Accessories,Zara,Spring,OS,Brown,62.3,0,62.3,2024-09-24,10,2.5,FALSE,N/A
FB000023,Accessories,Zara,Winter,OS,Pink,38.48,0,38.48,2025-08-06,46,1.2,FALSE,N/A
FB000033,Shoes,Zara,Spring,XL,Purple,143.78,0,143.78,2024-10-16,43,1.1,FALSE,N/A
FB000043,Outerwear,Zara,Winter,XS,Navy,216.16,51.4,105.05,2025-08-06,36,4,FALSE,N/A
FB000044,Shoes,Zara,Spring,XL,Pink,129.85,0,129.85,2025-04-25,36,3.3,FALSE,N/A
FB000054,Outerwear,Zara,Spring,S,White,166.76,0,166.76,2025-06-12,21,4.2,FALSE,N/A
FB000058,Bottoms,Zara,Spring,XL,Brown,84.07,26.3,61.96,2024-10-25,19,2.3,TRUE,Size Issue
